8.5363	11.16	48418.6021578947	153707.501533991	44194.5764437134	98158.3061635691	397239.164767952	3307394.78349304	161367.489859539	2314999.88929628	10711.2358234013	10711.2358234013	0
8.5363	11.2	49754.8674671053	154305.191125183	46511.6715186403	97400.7724718431	405073.784821179	3968873.74019165	181492.494287688	2777999.86715554	10679.7533444794	10679.7533444794	0
8.5979	11.23	51091.1327763158	154902.880716374	48828.7665935672	96643.238780117	412908.404874405	4630352.69689026	201617.498715837	3240999.84501479	10648.2708655575	10648.2708655575	0
8.1884	11.27	52427.3980855263	155500.570307566	51145.8616684941	95885.705088391	420743.024927632	5291831.65358887	221742.503143986	3703999.82287405	10616.7883866356	10616.7883866356	0
8.4531	11.31	53763.6633947369	156098.259898757	53462.956743421	95128.1713966649	428577.644980859	5953310.61028748	241867.507572135	4166999.8007333	10585.3059077137	10585.3059077137	0
8.7524	11.34	55099.9287039474	156695.949489949	55780.0518183479	94370.6377049388	436412.265034086	6614789.56698608	261992.512000284	4629999.77859256	10553.8234287918	10553.8234287918	0
9.3897	11.38	56436.1940131579	157293.63908114	58097.1468932748	93613.1040132128	444246.885087312	7276268.52368469	282117.516428433	5092999.75645182	10522.3409498699	10522.3409498699	0
9.6237	11.42	57772.4593223684	157891.328672332	60414.2419682017	92855.5703214867	452081.505140539	7937747.4803833	302242.520856582	5555999.73431107	10490.8584709479	10490.8584709479	0
9.5237	11.45	59108.724631579	158489.018263523	62731.3370431286	92098.0366297606	459916.125193766	8599226.43708191	322367.525284731	6018999.71217033	10459.3759920261	10459.3759920261	0
9.9452	11.49	60444.9899407895	159086.707854715	65048.4321180555	91340.5029380346	467750.745246993	9260705.39378052	342492.52971288	6481999.69002958	10427.8935131042	10427.8935131042	0
9.4486	11.53	61781.25525	159684.397445907	67365.5271929824	90582.9692463085	475585.36530022	9922184.35047913	362617.534141028	6944999.66788884	10396.4110341822	10396.4110341822	0
9.6988	11.56	63117.5205592105	160282.087037098	69682.6222679093	89825.4355545825	483419.985353446	10583663.3071777	382742.538569177	7407999.64574809	10364.9285552603	10364.9285552603	0
10.44	12	64453.7858684211	160879.77662829	71999.7173428361	89067.9018628564	491254.605406673	11245142.2638763	402867.542997326	7870999.62360735	10333.4460763384	10333.4460763384	0
10.336	12.04	65790.0511776316	161477.466219481	74316.812417763	88310.3681711303	499089.2254599	11906621.220575	422992.547425475	8333999.60146661	10301.9635974165	10301.9635974165	0
10.082	12.07	67126.3164868421	162075.155810673	76633.9074926899	87552.8344794043	506923.845513127	12568100.1772736	443117.551853624	8796999.57932586	10270.4811184946	10270.4811184946	0
9.9205	12.11	68462.5817960526	162672.845401864	78951.0025676168	86795.3007876782	514758.465566353	13229579.1339722	463242.556281773	9259999.55718512	10238.9986395727	10238.9986395727	0
9.8729	12.15	69798.8471052632	163270.534993056	81268.0976425437	86037.7670959521	522593.08561958	13891058.0906708	483367.560709922	9722999.53504438	10207.5161606507	10207.5161606507	0
10.204	12.18	71135.1124144737	163868.224584247	83585.1927174706	85280.2334042261	530427.705672807	14552537.0473694	503492.565138071	10185999.5129036	10176.0336817288	10176.0336817288	0
10.762	12.22	72471.3777236842	164465.914175439	85902.2877923975	84522.6997125	538262.325726034	15214016.004068	523617.56956622	10648999.4907629	10144.5512028069	10144.5512028069	0
11.044	12.26	71850.4496447368	163439.472708488	85219.3571480982	83210.9281648126	546096.94577926	15875494.9607666	543742.573994369	11111999.4686221	10113.068723885	10113.068723885	0
11.337	12.29	71229.5215657895	162413.031241538	84536.4265037988	81899.1566171252	553931.565832487	16536973.9174652	563867.578422517	11574999.4464814	10081.586244963	10081.586244963	0
11.592	12.33	70608.5934868421	161386.589774588	83853.4958594995	80587.3850694378	561766.185885714	17198452.8741638	583992.582850666	12037999.4243407	10050.1037660411	10050.1037660411	0
11.674	12.37	69987.6654078947	160360.148307638	83170.5652152001	79275.6135217504	569600.805938941	17859931.8308624	604117.587278815	12500999.4021999	10018.6212871192	10018.6212871192	0
11.81	12.4	69366.7373289474	159333.706840688	82487.6345709008	77963.841974063	577435.425992168	18521410.787561	624242.591706964	12963999.3800592	9987.1388081973	9987.1388081973	0
12.048	12.44	68745.80925	158307.265373737	81804.7039266014	76652.0704263756	585270.046045394	19182889.7442596	644367.596135113	13426999.3579184	9955.6563292754	9955.6563292754	0
12.126	12.48	68124.8811710526	157280.823906787	81121.7732823021	75340.2988786882	593104.666098621	19844368.7009583	664492.600563262	13889999.3357777	9924.1738503535	9924.1738503535	0
12.119	12.51	67503.9530921053	156254.382439837	80438.8426380027	74028.5273310008	600939.286151848	20505847.6576569	684617.604991411	14352999.3136369	9892.6913714316	9892.6913714316	0
11.636	12.55	66883.0250131579	155227.940972887	79755.9119937034	72716.7557833134	608773.906205075	21167326.6143555	704742.60941956	14815999.2914962	9861.20889250965	9861.20889250965	0
11.121	12.59	66262.0969342105	154201.499505937	79072.981349404	71404.984235626	616608.526258301	21828805.5710541	724867.613847709	15278999.2693554	9829.72641358775	9829.72641358775	0
11.357	13.02	65641.1688552632	153175.058038986	78390.0507051047	70093.2126879386	624443.146311528	22490284.5277527	744992.618275858	15741999.2472147	9798.24393466585	9798.24393466585	0
11.786	13.06	65020.2407763157	152148.616572036	77707.1200608053	68781.4411402512	632277.766364755	23151763.4844513	765117.622704006	16204999.225074	9766.7614557439	9766.7614557439	0
11.656	13.09	64399.3126973684	151122.175105086	77024.189416506	67469.6695925638	640112.386417982	23813242.4411499	785242.627132155	16667999.2029332	9735.278976822	9735.278976822	0
11.19	13.13	63778.3846184211	150095.733638136	76341.2587722066	66157.8980448764	666439.469019618	23647801.9496252	820172.22430978	17067377.5098115	11670.4287744896	11670.4287744896	0
11.356	13.17	63157.4565394737	149069.292171186	75658.3281279073	64846.126497189	692766.551621254	23482361.4581005	855101.821487404	17466755.8166898	13605.5785721571	13605.5785721571	0
11.168	13.2	62536.5284605263	148042.850704235	74975.3974836079	63534.3549495016	719093.634222891	23316920.9665758	890031.418665029	17866134.1235681	15540.7283698247	15540.7283698247	0
10.649	13.24	61915.600381579	147016.409237285	74292.4668393086	62222.5834018142	745420.716824527	23151480.4750511	924961.015842653	18265512.4304464	17475.8781674921	17475.8781674921	0
11.251	13.27	61294.6723026316	145989.967770335	73609.5361950092	60910.8118541268	771747.799426164	22986039.9835264	959890.613020278	18664890.7373247	19411.0279651597	19411.0279651597	0
11.203	13.31	60673.7442236842	144963.526303385	72926.6055507099	59599.0403064394	798074.8820278	22820599.4920017	994820.210197902	19064269.0442031	21346.1777628273	21346.1777628273	0
10.996	13.35	60052.8161447368	143937.084836435	72243.6749064105	58287.268758752	824401.964629436	22655159.000477	1029749.80737553	19463647.3510814	23281.3275604948	23281.3275604948	0
11.319	13.38	59431.8880657895	142910.643369484	71560.7442621112	56975.4972110646	850729.047231073	22489718.5089524	1064679.40455315	19863025.6579597	25216.4773581623	25216.4773581623	0
11.191	13.42	58810.9599868421	141884.201902534	70877.8136178118	55663.7256633772	877056.129832709	22324278.0174277	1099609.00173078	20262403.964838	27151.6271558299	27151.6271558299	0
11.51	13.45	58190.0319078947	140857.760435584	70194.8829735125	54351.9541156898	903383.212434345	22158837.525903	1134538.5989084	20661782.2717163	29086.7769534974	29086.7769534974	0
10.357	13.49	57569.1038289474	139831.318968634	69511.9523292131	53040.1825680024	929710.295035982	21993397.0343783	1169468.19608602	21061160.5785946	31021.9267511649	31021.9267511649	2.68518518518519
10.087	13.52	56948.17575	138804.877501684	68829.0216849138	51728.411020315	956037.377637618	21827956.5428536	1204397.79326365	21460538.8854729	32957.0765488325	32957.0765488325	5.37037037037037
10.03	13.56	56327.2476710526	137778.436034733	68146.0910406144	50416.6394726276	982364.460239254	21662516.0513289	1239327.39044127	21859917.1923512	34892.2263465001	34892.2263465001	8.05555555555556
10.449	13.59	55706.3195921053	136751.994567783	67463.1603963151	49104.8679249402	1008691.54284089	21497075.5598042	1274256.9876189	22259295.4992295	36827.3761441676	36827.3761441676	7.67311111111111
10.968	14.02	55085.3915131579	135725.553100833	66780.2297520157	47793.0963772528	1035018.62544253	21331635.0682795	1309186.58479652	22658673.8061078	38762.5259418351	38762.5259418351	7.29066666666667
11.138	14.06	54464.4634342105	134699.111633883	66097.2991077164	46481.3248295654	1061345.70804416	21166194.5767548	1344116.18197415	23058052.1129861	40697.6757395027	40697.6757395027	6.90822222222222
11.26	14.09	53843.5353552632	133672.670166933	65414.368463417	45169.553281878	1087672.7906458	21000754.0852301	1379045.77915177	23457430.4198644	42632.8255371702	42632.8255371702	6.52577777777778
11.09	14.13	53222.6072763158	132646.228699982	64731.4378191177	43857.7817341906	1113999.87324744	20835313.5937054	1413975.3763294	23856808.7267427	44567.9753348377	44567.9753348377	6.14333333333333
10.681	14.16	52601.6791973684	131619.787233032	64048.5071748183	42546.0101865032	1140326.95584907	20669873.1021807	1448904.97350702	24256187.033621	46503.1251325053	46503.1251325053	6.02673611111111
11.058	14.19	51980.7511184211	130593.345766082	63365.576530519	41234.2386388158	1166654.03845071	20504432.610656	1483834.57068465	24655565.3404993	48438.2749301728	48438.2749301728	5.91013888888889
10.725	14.23	50792.0332429825	126457.526212773	61115.2126962855	39794.410253456	1192981.12105235	20338992.1191313	1518764.16786227	25054943.6473777	50373.4247278405	50373.4247278405	5.79354166666667
11.453	14.26	49603.3153675439	122321.706659465	58864.8488620519	38354.5818680962	1219308.20365398	20173551.6276066	1553693.76503989	25454321.954256	52308.574525508	52308.574525508	5.67694444444444
11.91	14.29	48414.5974921053	118185.887106157	56614.4850278184	36914.7534827364	1245635.28625562	20008111.1360819	1588623.36221752	25853700.2611343	54243.7243231755	54243.7243231755	5.56034722222222
11.817	14.33	47225.8796166667	114050.067552848	54364.1211935848	35474.9250973766	1271962.36885725	19842670.6445573	1623552.95939514	26253078.5680126	56178.874120843	56178.874120843	5.44375
12.654	14.36	46037.1617412281	109914.24799954	52113.7573593513	34035.0967120167	1298289.45145889	19677230.1530326	1658482.55657277	26652456.8748909	58114.0239185105	58114.0239185105	5.32715277777778
12.552	14.39	44848.4438657895	105778.428446231	49863.3935251178	32595.2683266569	1324616.53406053	19511789.6615079	1693412.15375039	27051835.1817692	60049.173716178	60049.173716178	5.21055555555556
13.196	14.42	43659.7259903509	101642.608892923	47613.0296908842	31155.4399412971	1350943.61666216	19346349.1699832	1728341.75092802	27451213.4886475	61984.3235138455	61984.3235138455	5.09395833333333
12.48	14.45	42471.0081149123	97506.7893396145	45362.6658566507	29715.6115559373	1377270.6992638	19180908.6784585	1763271.34810564	27850591.7955258	63919.473311513	63919.473311513	4.97736111111111
13.02	14.49	41282.2902394737	93370.9697863061	43112.3020224171	28275.7831705775	1401392.85742441	25548582.4364892	1845612.20897573	29253887.9826999	61668.6779280495	61668.6779280495	4.86076388888889
13.226	14.52	40093.5723640351	89235.1502329976	40861.9381881836	26835.9547852177	1425515.01558503	31916256.19452	1927953.06984583	30657184.1698739	59417.8825445855	59417.8825445855	4.74416666666667
13.048	14.55	38904.8544885965	85099.3306796892	38611.57435395	25396.1263998579	1449637.17374564	38283929.9525508	2010293.93071592	32060480.357048	57167.0871611215	57167.0871611215	4.62756944444444
12.396	14.58	37716.1366131579	80963.5111263808	36361.2105197165	23956.2980144981	1473759.33190625	44651603.7105815	2092634.79158601	33463776.544222	54916.291777658	54916.291777658	4.51097222222222
12.889	15.01	36527.4187377193	76827.6915730724	34110.846685483	22516.4696291382	1497881.49006686	51019277.4686123	2174975.65245611	34867072.7313961	52665.496394194	52665.496394194	4.394375
13.416	15.04	35338.7008622807	72691.8720197639	31860.4828512495	21076.6412437784	1522003.64822748	57386951.2266431	2257316.5133262	36270368.9185701	50414.70101073	50414.70101073	4.27777777777778
14.287	15.07	34149.9829868421	68556.0524664555	29610.1190170159	19636.8128584186	1546125.80638809	63754624.9846738	2339657.37419629	37673665.1057442	48163.9056272663	48163.9056272663	4.36904761904762
15.064	15.1	32961.2651114035	64420.2329131471	27359.7551827824	18196.9844730588	1570247.9645487	70122298.7427046	2421998.23506639	39076961.2929183	45913.1102438025	45913.1102438025	4.46031746031746
14.879	15.12	31772.5472359649	60284.4133598386	25109.3913485488	16757.156087699	1594370.12270931	76489972.5007354	2504339.09593648	40480257.4800923	43662.3148603387	43662.3148603387	4.5515873015873
14.104	15.15	30583.8293605263	56148.5938065302	22859.0275143153	15317.3277023392	1618492.28086993	82857646.2587661	2586679.95680657	41883553.6672664	41411.5194768748	41411.5194768748	4.64285714285714
13.932	15.18	29395.1114850877	52012.7742532218	20608.6636800818	13877.4993169794	1642614.43903054	89225320.0167969	2669020.81767666	43286849.8544404	39160.724093411	39160.724093411	4.73412698412698
14.412	15.21	28206.3936096491	47876.9546999134	18358.2998458482	12437.6709316196	1666736.59719115	95592993.7748277	2751361.67854676	44690146.0416145	36909.9287099471	36909.9287099471	4.82539682539683
13.887	15.23	27017.6757342105	43741.1351466049	16107.9360116147	10997.8425462597	1690858.75535176	101960667.532858	2833702.53941685	46093442.2287886	34659.1333264833	34659.1333264833	4.91666666666667
13.717	15.26	25828.957858772	39605.3155932965	13857.5721773812	9558.01416089994	1714980.91351238	108328341.290889	2916043.40028694	47496738.4159626	32408.3379430195	32408.3379430195	5.00793650793651
13.645	15.29	24640.2399833334	35469.4960399881	11607.2083431476	8118.18577554012	1739103.07167299	114696015.04892	2998384.26115704	48900034.6031367	30157.5425595556	30157.5425595556	5.09920634920635
14	15.31	23451.5221078948	31333.6764866797	9356.84450891407	6678.35739018032	1763225.2298336	121063688.806951	3080725.12202713	50303330.7903107	27906.7471760918	27906.7471760918	5.19047619047619
14.639	15.33	22262.8042324562	27197.8569333712	7106.48067468053	5238.5290048205	1787347.38799421	127431362.564981	3163065.98289722	51706626.9774848	25655.951792628	25655.951792628	5.28174603174603
14.828	15.36	21074.0863570176	23062.0373800628	4856.11684044699	3798.70061946069	1811469.54615483	133799036.323012	3245406.84376732	53109923.1646588	23405.1564091641	23405.1564091641	5.37301587301587
14.031	15.38	19885.368481579	18926.2178267544	2605.75300621345	2358.87223410088	1835591.70431544	140166710.081043	3327747.70463741	54513219.3518329	21154.3610257003	21154.3610257003	5.46428571428571
14.064	15.41	19353.2182262478	18800.220773654	2524.66691495261	2407.49092805505	1859713.86247605	146534383.839074	3410088.5655075	55916515.539007	18903.5656422364	18903.5656422364	5.55555555555556
15.464	15.43	18821.0679709165	18674.2237205535	2443.58082369177	2456.10962200922	1883836.02063666	152902057.597105	3492429.4263776	57319811.726181	16652.7702587726	16652.7702587726	5.38386243386243
16.464	15.45	18288.9177155853	18548.2266674531	2362.49473243093	2504.7283159634	1907958.17879728	159269731.355135	3574770.28724769	58723107.9133551	14401.9748753087	14401.9748753087	5.21216931216931
17.166	15.47	17756.7674602541	18422.2296143527	2281.4086411701	2553.34700991757	1932080.33695789	165637405.113166	3657111.14811778	60126404.1005291	12151.179491845	12151.179491845	5.04047619047619
17.019	15.49	17224.6172049229	18296.2325612523	2200.32254990926	2601.96570387175	1956202.4951185	172005078.871197	3739452.00898787	61529700.2877032	9900.3841083811	9900.3841083811	4.86878306878307
17.4549	15.51	16692.4669495917	18170.2355081518	2119.23645864842	2650.58439782592	1980324.65327911	178372752.629228	3821792.86985797	62932996.4748773	7649.58872491725	7649.58872491725	4.69708994708995
17.714	15.53	16160.3166942605	18044.2384550514	2038.15036738758	2699.2030917801	2004446.81143973	184740426.387258	3904133.73072806	64336292.6620513	5398.7933414534	5398.7933414534	4.52539682539683
18.109	15.55	15628.1664389292	17918.241401951	1957.06427612674	2747.82178573427	2028568.96960034	191108100.145289	3986474.59159815	65739588.8492254	3147.99795798958	3147.99795798958	4.3537037037037
18.23	15.57	15096.016183598	17792.2443488506	1875.9781848659	2796.44047968844	2052691.12776095	197475773.90332	4068815.45246825	67142885.0363994	897.202574525745	897.202574525745	4.18201058201058
17.924	15.58	14563.8659282668	17666.2472957501	1794.89209360506	2845.05917364262	1979381.65981163	190727472.497889	4048223.00600457	67622139.0046534	865.15962543554	865.15962543554	4.01031746031746
17.649	16	14031.7156729356	17540.2502426497	1713.80600234422	2893.67786759679	1906072.1918623	183979171.092458	4027630.55954089	68101392.9729073	833.116676345335	833.116676345335	3.83862433862434
18.192	16.01	13499.5654176044	17414.2531895493	1632.71991108338	2942.29656155097	1832762.72391298	177230869.687026	4007038.11307721	68580646.9411613	801.07372725513	801.07372725513	3.66693121693122
